,bio_source,fold,nan_r2,masked_mse_loss,total_time(sec)
180,bio_source_HCT116,4,0.5500969025941196,0.3554661988823536,7.675856590270996
181,bio_source_HCT116,5,0.5566352296572177,0.3768683409032993,7.607380867004394
182,bio_source_HCT116,6,0.5208271856027311,0.3855317031310626,7.620591163635254
183,bio_source_HCT116,7,0.5198095695438161,0.3529966412969559,7.609241724014282
184,bio_source_HCT116,8,0.5137044905767862,0.3644365449157974,7.63180136680603
185,bio_source_HCT116,9,0.534627783635249,0.3979014911261076,7.660186290740967
186,bio_source_HCT116,mean,0.5254328003554355,0.3831586576189403,7.632332849502563
187,bio_source_HEK293,0,0.4889099545391019,0.3260679528858921,7.635956525802612
188,bio_source_HEK293,1,0.5073421137411471,0.3290030167973664,7.615196228027344
189,bio_source_HEK293,2,0.4722162175807618,0.3505534649477117,7.641470432281494
190,bio_source_HEK293,3,0.4972882780754563,0.3382043233873492,7.729873895645142
191,bio_source_HEK293,4,0.5335912456906472,0.3072077971704027,7.624173641204834
192,bio_source_HEK293,5,0.5053694102489779,0.3298973247971357,7.654994249343872
193,bio_source_HEK293,6,0.4864734236223323,0.3463963969422935,7.651597023010254
194,bio_source_HEK293,7,0.4857966278730501,0.3122348903234458,7.637933969497681
195,bio_source_HEK293,8,0.4970564870111635,0.3106808860902315,7.626880168914795
196,bio_source_HEK293,9,0.5023282360937942,0.3251757589652502,7.649950265884399
197,bio_source_HEK293,mean,0.4976371994476432,0.3275421812307079,7.646802639961242
198,bio_source_HEK293T,0,0.4792788664478445,0.3139333259037366,7.669970035552978
199,bio_source_HEK293T,1,0.5222271554019781,0.3037264995986685,7.624413967132568
200,bio_source_HEK293T,2,0.5003201578533332,0.3141119730954067,7.754313707351685
201,bio_source_HEK293T,3,0.5217284740919707,0.2893468761433225,7.651991605758667
202,bio_source_HEK293T,4,0.551067770975505,0.273433730787457,7.656575679779053
203,bio_source_HEK293T,5,0.5412972639283697,0.2881275183999271,7.672565698623657
204,bio_source_HEK293T,6,0.5289745302644654,0.2932385340692622,7.778441905975342
205,bio_source_HEK293T,7,0.5018368354834862,0.2850305844324298,7.67062497138977
206,bio_source_HEK293T,8,0.5356629079741343,0.2617417889830263,7.681569099426269
207,bio_source_HEK293T,9,0.5342088095781682,0.2879892603659165,7.791178941726685
208,bio_source_HEK293T,mean,0.5216602771999256,0.2910680091779153,7.6951645612716675
209,bio_source_HMECs,0,0.6935557500737161,0.2644857350593828,7.734347820281982
210,bio_source_HMECs,1,0.7247350402933133,0.2360913611083176,7.694722414016724
211,bio_source_HMECs,2,0.6883780295197381,0.2834899356702247,7.64279842376709
212,bio_source_HMECs,3,0.7176832932464416,0.2442789576464692,7.6355907917022705
213,bio_source_HMECs,4,0.739061495527418,0.2317514551388062,7.632785081863403
214,bio_source_HMECs,5,0.7382838843027134,0.2068669599012956,7.751460313796997
215,bio_source_HMECs,6,0.7324224183739614,0.2317526008755609,7.664051055908203
216,bio_source_HMECs,7,0.7284936674151281,0.2447792159114486,7.666378259658813
217,bio_source_HMECs,8,0.733737760589426,0.2148630993169354,7.672558307647705
218,bio_source_HMECs,9,0.7312512832447418,0.2279917746268911,7.653785467147827
219,bio_source_HMECs,mean,0.7227602622586596,0.2386351095255331,7.674847793579102
220,bio_source_HSB2,0,0.34898206552654,0.3205426686372397,7.738059759140015
221,bio_source_HSB2,1,0.3791116684389941,0.2935425480636398,7.637869596481323
222,bio_source_HSB2,2,0.3584278642013939,0.3059601382989732,7.657729387283325
223,bio_source_HSB2,3,0.3761306314915698,0.2955699059644039,7.634654521942139
224,bio_source_HSB2,4,0.3871579635142514,0.3052565044981228,7.733210325241089
225,bio_source_HSB2,5,0.3527014635746408,0.2679130953557367,7.647049427032471
226,bio_source_HSB2,6,0.392340345424182,0.2989599171567076,7.638903617858887
227,bio_source_HSB2,7,0.3345026506916501,0.2948701750410687,7.675589323043823
228,bio_source_HSB2,8,0.3445950299005385,0.2857395034037431,7.673583269119263
229,bio_source_HSB2,9,0.3270455961766704,0.3161494358761195,7.724862813949585
230,bio_source_HSB2,mean,0.3600995278940431,0.2984503892295755,7.676151204109192
231,bio_source_HSPCs,0,0.3260681619929042,0.3849635570830141,7.683878660202026
232,bio_source_HSPCs,1,0.3801657470862075,0.3774358056943774,7.691993951797485
233,bio_source_HSPCs,2,0.4177431549933559,0.3803557242078912,7.679213523864746
234,bio_source_HSPCs,3,0.4350218488089938,0.3318480439555957,7.885291337966919
235,bio_source_HSPCs,4,0.433654556262415,0.3202064080610031,7.686279535293579
236,bio_source_HSPCs,5,0.3969795227288981,0.3248382909643158,7.696759939193726
237,bio_source_HSPCs,6,0.3890329407096213,0.3655776635340255,7.680189371109009
238,bio_source_HSPCs,7,0.3698295891029939,0.3603596771577438,7.668523073196411
239,bio_source_HSPCs,8,0.4040587032966172,0.3526404617206461,7.759143114089966
240,bio_source_HSPCs,9,0.4392807180282687,0.32431407558802,7.661461353302002
241,bio_source_HSPCs,mean,0.3991834943010277,0.3522539707966633,7.709273386001587
242,bio_source_HeLa,0,0.5292920863504131,0.2410609297736888,7.683053970336914
243,bio_source_HeLa,1,0.6089851828938226,0.2068858386298132,7.642410039901733
244,bio_source_HeLa,2,0.5401757544321109,0.2421730342847255,7.779645919799805
245,bio_source_HeLa,3,0.6032252936270778,0.2183902762224214,7.773787498474121
246,bio_source_HeLa,4,0.6305001438168842,0.2019329091573729,7.611521005630493
247,bio_source_HeLa,5,0.6005758150458789,0.2107902372321832,7.7387855052948
248,bio_source_HeLa,6,0.5918383554145243,0.2219014820065453,7.6856279373168945
249,bio_source_HeLa,7,0.5755684346456181,0.2089173663596233,7.757964134216309
250,bio_source_HeLa,8,0.5770290133426159,0.2010323970027036,7.651413440704346
251,bio_source_HeLa,9,0.5631782582575766,0.2232810499616555,7.667774438858032
252,bio_source_HeLa,mean,0.5820368337826521,0.2176365520630732,7.699198389053345
253,bio_source_HeLa S3,0,0.5437910200629343,0.2906468371848738,7.638376474380493
254,bio_source_HeLa S3,1,0.6086426250697973,0.2435279928745551,7.776835918426514
255,bio_source_HeLa S3,2,0.5589046507095197,0.2651686054148067,7.681555509567261
256,bio_source_HeLa S3,3,0.5909088705921987,0.2507279009402873,7.655299663543701
257,bio_source_HeLa S3,4,0.6119844278414373,0.2373777660344181,7.682868480682373
258,bio_source_HeLa S3,5,0.6171478772665946,0.2403654080817304,7.646924018859863
259,bio_source_HeLa S3,6,0.5915506089735827,0.25072485456894,7.748196840286255
260,bio_source_HeLa S3,7,0.5410861461167911,0.2534716845193958,7.627328395843506
261,bio_source_HeLa S3,8,0.5483632294414993,0.2637307919013409,7.688807249069214
262,bio_source_HeLa S3,9,0.6050313949091656,0.237967677036641,7.676628828048706
263,bio_source_HeLa S3,mean,0.5817410850983519,0.2533709518556989,7.682282137870788
264,bio_source_HepG2,0,0.3413305328674669,0.2634976605215444,7.743478059768677
265,bio_source_HepG2,1,0.3627651712508629,0.2455821163010648,7.645272493362427
266,bio_source_HepG2,2,0.3203889472338888,0.3236120846115282,7.622239589691162
267,bio_source_HepG2,3,0.2927365349376218,0.25210222855523,7.622101783752441
268,bio_source_HepG2,4,0.2962854088881212,0.2764953763034903,7.644823789596558
269,bio_source_HepG2,5,0.3281705088333585,0.2813437547574248,7.744142055511475
270,bio_source_HepG2,6,0.3131657528949157,0.2745985421445389,7.641294002532959
271,bio_source_HepG2,7,0.3054477773801316,0.2755949230822917,7.667956829071045
272,bio_source_HepG2,8,0.2827554460988328,0.2694438484145412,7.668562412261963
273,bio_source_HepG2,9,0.3068267067155495,0.2804950317484505,7.738852739334106
274,bio_source_HepG2,mean,0.314987278710075,0.2742765566440105,7.673872375488282
275,bio_source_Huh-7.5,0,0.4477974522717998,0.2473106925584179,7.639254093170166
276,bio_source_Huh-7.5,1,0.5264482240122911,0.2109385662252602,7.614404201507568
277,bio_source_Huh-7.5,2,0.4353638378560687,0.2669852666882449,7.6446661949157715
278,bio_source_Huh-7.5,3,0.4655740508805819,0.233205459016751,7.652630805969238
279,bio_source_Huh-7.5,4,0.5027178461844266,0.2201638693287701,7.718878269195557
280,bio_source_Huh-7.5,5,0.4779627921974886,0.2354042393471521,7.6533284187316895
281,bio_source_Huh-7.5,6,0.4603125144874445,0.2448450742124548,7.651894807815552
282,bio_source_Huh-7.5,7,0.4698966300412336,0.2235306965710514,7.651825189590454
283,bio_source_Huh-7.5,8,0.4973866109208471,0.2261535070883185,7.754472494125366
284,bio_source_Huh-7.5,9,0.4481874190607013,0.245252177368717,7.665649652481079
285,bio_source_Huh-7.5,mean,0.4731647377912883,0.2353789548405138,7.664700412750244
286,bio_source_Huh7,0,0.3949517083607473,0.2754035316687674,7.671376705169678
287,bio_source_Huh7,1,0.442246934295419,0.2429792244532509,7.633007049560547
288,bio_source_Huh7,2,0.3554455056965093,0.316864742678139,7.769218444824219
289,bio_source_Huh7,3,0.3866250060563537,0.297005015115748,7.667505502700806
290,bio_source_Huh7,4,0.4394208638936885,0.2681796950262602,7.711876392364502
291,bio_source_Huh7,5,0.3961205698621154,0.2713426554005185,7.693341493606567
292,bio_source_Huh7,6,0.4246232510543771,0.281535848481089,7.644914865493774
293,bio_source_Huh7,7,0.3591132861933553,0.2880176201939528,7.729884624481201
294,bio_source_Huh7,8,0.3838310972032895,0.2819282928359354,7.639339923858643
295,bio_source_Huh7,9,0.3940326063455633,0.300027336678455,7.654194831848144
296,bio_source_Huh7,mean,0.3976410828961419,0.2823283962532116,7.681465983390808
297,bio_source_K562,0,0.4039571280371443,0.4509449252844333,7.683633327484131
298,bio_source_K562,1,0.4191240914039668,0.4439180221995089,7.723388433456421
299,bio_source_K562,2,0.4115469182361414,0.5011653293887537,7.650492906570435
300,bio_source_K562,3,0.4277963507007959,0.4536862886142925,7.646846294403076
301,bio_source_K562,4,0.4315748477452962,0.4485580186881387,7.6160054206848145
302,bio_source_K562,5,0.4026677549825856,0.4280900806957828,7.808250904083252
303,bio_source_K562,6,0.4525511019444691,0.4042104496006244,7.692615509033203
304,bio_source_K562,7,0.3858880065824925,0.4470703371685717,7.706912040710449
305,bio_source_K562,8,0.4330098155031195,0.4166883515616582,7.655697345733643
306,bio_source_K562,9,0.4456557687010378,0.4018948147190507,7.69447135925293
307,bio_source_K562,mean,0.421377178383705,0.4396226617920815,7.6878313541412355
308,bio_source_Kidney normal tissue,0,0.373830954470017,0.7850527993293207,7.726571559906006
309,bio_source_Kidney normal tissue,1,0.4052282269176596,0.6995238254391419,7.649214506149292
310,bio_source_Kidney normal tissue,2,0.3474939235756206,0.7970404335741027,7.646538496017456
311,bio_source_Kidney normal tissue,3,0.3933270305397128,0.753898333795317,7.655282497406006
312,bio_source_Kidney normal tissue,4,0.3848178681647796,0.8108496906929388,7.734517812728882
313,bio_source_Kidney normal tissue,5,0.3925819631191349,0.7775708624407285,7.639166116714477
314,bio_source_Kidney normal tissue,6,0.3853651021663191,0.7243313590787142,7.647018909454346
315,bio_source_Kidney normal tissue,7,0.3505850365586478,0.777507105951164,7.695947647094727
316,bio_source_Kidney normal tissue,8,0.3441801593127719,0.7674933360522634,7.751143932342529
317,bio_source_Kidney normal tissue,9,0.3847873356834428,0.7762654285556019,7.651358604431152
318,bio_source_Kidney normal tissue,mean,0.3762197600508106,0.7669533174909293,7.679676008224487
319,bio_source_LCL,0,0.5300889973376965,0.4982927281984555,7.65403151512146
320,bio_source_LCL,1,0.6058504731700135,0.4157204247343846,7.654072046279907
321,bio_source_LCL,2,0.5471398055855233,0.4955011816533997,7.755924940109253
322,bio_source_LCL,3,0.5871925524496644,0.4259805496554814,7.6762001514434814
323,bio_source_LCL,4,0.6128310954197997,0.4291012088571661,7.678770780563354
324,bio_source_LCL,5,0.5771789343227975,0.4400988344218081,7.685268402099609
325,bio_source_LCL,6,0.5765458050390548,0.4415182015449566,7.693885564804077
326,bio_source_LCL,7,0.5448990133714975,0.4475584253664671,7.73593544960022
327,bio_source_LCL,8,0.5716679049492828,0.4366282745728004,7.666479349136352
328,bio_source_LCL,9,0.5743382098005654,0.4459320612842279,7.630916357040405
329,bio_source_LCL,mean,0.5727732791445895,0.4476331890289148,7.683148455619812
330,bio_source_LuCaP-PDX,0,0.5670377919997094,0.2420164777130068,7.681986808776855
331,bio_source_LuCaP-PDX,1,0.5907945955549815,0.2198803936013582,7.73723030090332
332,bio_source_LuCaP-PDX,2,0.543519993740862,0.2541900274559857,7.667932748794556
333,bio_source_LuCaP-PDX,3,0.5946167044585962,0.2177315154371172,7.655678272247314
334,bio_source_LuCaP-PDX,4,0.6065745084469476,0.2142788326617383,7.633452892303467
335,bio_source_LuCaP-PDX,5,0.6144349943583798,0.2249097570111048,7.755263090133667
336,bio_source_LuCaP-PDX,6,0.602463901287251,0.2196528280730218,7.665146589279175
337,bio_source_LuCaP-PDX,7,0.5614954122398281,0.2198684132171676,7.674020528793335
338,bio_source_LuCaP-PDX,8,0.5831840452985619,0.2202623762787249,7.631478548049927
339,bio_source_LuCaP-PDX,9,0.5870415597893786,0.2128450929907759,7.748095750808716
340,bio_source_LuCaP-PDX,mean,0.5851163507174496,0.2245635714440001,7.685028553009033
341,bio_source_MCF10A,0,0.4541876662194704,0.2859800840884304,7.658886194229126
342,bio_source_MCF10A,1,0.5286699834565798,0.2493001711716629,7.648787021636963
343,bio_source_MCF10A,2,0.497099152010108,0.2766220837214309,7.650534629821777
344,bio_source_MCF10A,3,0.5245362845125585,0.250661260265933,7.741034269332886
345,bio_source_MCF10A,4,0.5288317388463941,0.2529026347588119,7.644240617752075
346,bio_source_MCF10A,5,0.5118064162521836,0.2577855310684085,7.65920615196228
347,bio_source_MCF10A,6,0.5278674396164911,0.2634897197688597,7.65192437171936
348,bio_source_MCF10A,7,0.4875100739413064,0.252006896105016,7.620594263076782
349,bio_source_MCF10A,8,0.4749835459905541,0.2577721648372664,7.714559078216553
350,bio_source_MCF10A,9,0.5005717752964003,0.2617080046228393,7.636005401611328
351,bio_source_MCF10A,mean,0.5036064076142047,0.2608228550408659,7.662577199935913
352,bio_source_MCF10A-ER-Src,0,0.5199121972390712,0.2233191569405725,7.665592193603516
353,bio_source_MCF10A-ER-Src,1,0.5706806249256329,0.1983595941847803,7.637233257293701
354,bio_source_MCF10A-ER-Src,2,0.50422964320021,0.2629432291003864,7.743440628051758
355,bio_source_MCF10A-ER-Src,3,0.555226909670931,0.211679521286892,7.642871141433716
356,bio_source_MCF10A-ER-Src,4,0.5782925845329538,0.1925736487962611,7.636257171630859
357,bio_source_MCF10A-ER-Src,5,0.542786914988008,0.2026172723975774,7.659379005432129
358,bio_source_MCF10A-ER-Src,6,0.5619462494518728,0.2149570520893237,7.714252233505249
359,bio_source_MCF10A-ER-Src,7,0.5214168431822503,0.2133735576551345,7.657074451446533
360,bio_source_MCF10A-ER-Src,8,0.5255866937410323,0.2388995361110629,7.651992797851562
361,bio_source_MCF10A-ER-Src,9,0.5484962633923809,0.1989353661131871,7.659970045089722
362,bio_source_MCF10A-ER-Src,mean,0.5428574924324343,0.2157657934675178,7.666806292533875
363,bio_source_MCF7,0,0.5140648478682845,0.4728322838839579,7.780540466308594
364,bio_source_MCF7,1,0.5383267944128736,0.4358294813177781,7.654829740524292
365,bio_source_MCF7,2,0.5010548542978928,0.501590985288257,7.681859254837036
366,bio_source_MCF7,3,0.5590467187220941,0.4369699660215134,7.705904483795166
367,bio_source_MCF7,4,0.5764713030525463,0.4083119558362105,7.713233709335327
368,bio_source_MCF7,5,0.5671339071457243,0.4057650996164688,7.666362524032593
369,bio_source_MCF7,6,0.5468230579044169,0.4408190035293384,7.654680013656616
370,bio_source_MCF7,7,0.4967254619847457,0.4547585087423002,7.654305934906006
371,bio_source_MCF7,8,0.5080882017584415,0.4028876603683952,7.654852390289307
372,bio_source_MCF7,9,0.5561745289315814,0.438237920624426,7.728255033493042
373,bio_source_MCF7,mean,0.5363909676078602,0.4398002865228646,7.689482355117798
374,bio_source_MD55A3,0,0.5466881019172978,0.5748891382761288,7.643007516860962
375,bio_source_MD55A3,1,0.5874446389800706,0.4919115095233738,7.63706374168396
376,bio_source_MD55A3,2,0.5665167897689309,0.57061222847363,7.68642520904541
377,bio_source_MD55A3,3,0.5786192567433308,0.5449610110229061,7.741640567779541
378,bio_source_MD55A3,4,0.5547077228675303,0.5603166978893219,7.688441038131714
379,bio_source_MD55A3,5,0.5279696074748035,0.5644210082752803,7.653034687042236
380,bio_source_MD55A3,6,0.5716210231113501,0.554876080679989,7.6806676387786865
381,bio_source_MD55A3,7,0.5761530925814912,0.537345885681591,7.791396617889404
382,bio_source_MD55A3,8,0.5357915404781681,0.5587129873076451,7.668887615203857
383,bio_source_MD55A3,9,0.5765591946104686,0.5353564948170977,7.671419858932495
384,bio_source_MD55A3,mean,0.5622070968533441,0.5493403041946964,7.686198449134826
385,bio_source_MDA-MB-231,0,0.6188437487311228,0.2356607721042364,7.639127731323242
386,bio_source_MDA-MB-231,1,0.6660053152025012,0.2085556043297997,7.743614435195923
387,bio_source_MDA-MB-231,2,0.641507386222598,0.216877339376922,7.656249523162842
388,bio_source_MDA-MB-231,3,0.6719257367120252,0.198020501201053,7.648191452026367
389,bio_source_MDA-MB-231,4,0.6785991565684384,0.1939416974452202,7.6516077518463135
390,bio_source_MDA-MB-231,5,0.6601128391329665,0.1982828906871751,7.774261474609375
391,bio_source_MDA-MB-231,6,0.6647755692825281,0.2138654741398744,7.66665244102478
392,bio_source_MDA-MB-231,7,0.6433010335935129,0.2150914837406058,7.625528812408447
393,bio_source_MDA-MB-231,8,0.6547220868696213,0.2033069012896442,7.658255100250244
394,bio_source_MDA-MB-231,9,0.6662211787000695,0.1902394417800074,7.672628402709961
395,bio_source_MDA-MB-231,mean,0.6566014051015384,0.2073842106094538,7.67361171245575
396,bio_source_MM1.S,0,0.5765626472942088,0.3726584714769265,7.653612613677978
397,bio_source_MM1.S,1,0.5962625011154382,0.341465890224032,7.64998459815979
398,bio_source_MM1.S,2,0.5823916822739875,0.3676748377719235,7.649353742599487
399,bio_source_MM1.S,3,0.6141971626865392,0.3374126420377141,7.690439224243164
400,bio_source_MM1.S,4,0.6326830912397227,0.2931274852335186,7.716387510299683
401,bio_source_MM1.S,5,0.6202200481832574,0.3127387446280028,7.673496723175049
402,bio_source_MM1.S,6,0.6353370080907845,0.3066152817878061,7.704559803009033
403,bio_source_MM1.S,7,0.5949934787771153,0.3060766298495858,7.759472370147705
404,bio_source_MM1.S,8,0.6177192164473173,0.2860960602474172,7.732770919799805
405,bio_source_MM1.S,9,0.6136179598083182,0.3274212403846359,7.647643566131592
406,bio_source_MM1.S,mean,0.608398479591669,0.3251287283641563,7.687772107124329
407,bio_source_MOLM-13,0,0.4643923677910447,0.4578468393631443,7.678241014480591
408,bio_source_MOLM-13,1,0.4800702669604123,0.4328870885065938,7.661390542984009
409,bio_source_MOLM-13,2,0.4322710827386227,0.4884500108645064,7.762872457504272
410,bio_source_MOLM-13,3,0.4858325863660194,0.4271058000611533,7.645009279251099
411,bio_source_MOLM-13,4,0.4748334925380689,0.4420363361845908,7.643182039260864
412,bio_source_MOLM-13,5,0.4585260115083063,0.452254199741443,7.654383182525635
413,bio_source_MOLM-13,6,0.4815177187252866,0.4265231954977158,7.755509853363037
414,bio_source_MOLM-13,7,0.4402274801597158,0.4441118347506481,7.645803451538086
415,bio_source_MOLM-13,8,0.4704280576210126,0.4094645048027277,7.634721040725708
416,bio_source_MOLM-13,9,0.4517691570327923,0.4470927993263853,7.649930477142334
417,bio_source_MOLM-13,mean,0.4639868221441282,0.4427772609098908,7.673104333877563
418,bio_source_Molt-3,0,0.4712979857162785,0.2442904082055492,7.747041463851929
419,bio_source_Molt-3,1,0.4840974865973656,0.2309859205764006,7.645466089248657
420,bio_source_Molt-3,2,0.4616873633819015,0.2410068314112362,7.6542809009552
421,bio_source_Molt-3,3,0.5070963971633229,0.2083806416712343,7.654060363769531
422,bio_source_Molt-3,4,0.5096920657195272,0.2041507953809615,7.7505974769592285
423,bio_source_Molt-3,5,0.4912000206901722,0.2144485134123407,7.638640642166138
424,bio_source_Molt-3,6,0.503636879207352,0.2139099142503075,7.693511247634888
425,bio_source_Molt-3,7,0.4625424052037138,0.2244037374416946,7.647733211517334
426,bio_source_Molt-3,8,0.4680827267554908,0.2147763856910516,7.769181251525879
427,bio_source_Molt-3,9,0.493622487669093,0.2112797529592497,7.68466329574585
428,bio_source_Molt-3,mean,0.4852955818104217,0.2207632901000026,7.688517594337464
429,bio_source_Mutu,0,-0.0811932741489782,0.8081725041391324,7.632113695144653
430,bio_source_Mutu,1,-0.0502474603617959,0.6949433510014854,7.616945743560791
431,bio_source_Mutu,2,0.0226250917734004,0.7231760242736204,7.748243570327759
432,bio_source_Mutu,3,0.0081636524051433,0.6807202389083563,7.654902458190918
433,bio_source_Mutu,4,0.0163762446638643,0.6650544229965568,7.62200927734375
434,bio_source_Mutu,5,-0.0051093901399157,0.7264771912607038,7.640539884567261
435,bio_source_Mutu,6,-0.1402152581853719,0.7073877937394928,7.764676570892334
436,bio_source_Mutu,7,-0.1040414525974886,0.7520443549295989,7.6785829067230225
437,bio_source_Mutu,8,0.020527900855373,0.697986893292136,7.676162958145142
438,bio_source_Mutu,9,-0.0157555937627114,0.703557277700984,7.6417763233184814
439,bio_source_Mutu,mean,-0.032886953949848,0.7159520052242068,7.667595338821411
440,bio_source_OSCC,0,0.605615749917199,0.5875742956274613,7.76767373085022
441,bio_source_OSCC,1,0.6376197899029485,0.5682219649991591,7.643261671066284
442,bio_source_OSCC,2,0.5978807189271133,0.6549895711543001,7.666253089904785
443,bio_source_OSCC,3,0.6546421729000864,0.5738948545003074,7.778574705123901
444,bio_source_OSCC,4,0.6420057988410355,0.5500969865257538,7.897753477096558
445,bio_source_OSCC,5,0.6322106106903089,0.6046548729295388,7.794057846069336
446,bio_source_OSCC,6,0.6288148846041547,0.6015891252870825,7.7899329662323
447,bio_source_OSCC,7,0.6171273235804008,0.5828362181715827,7.826826095581055
448,bio_source_OSCC,8,0.6255337953287952,0.5866723498470501,7.893752574920654
449,bio_source_OSCC,9,0.625683266664669,0.6059520462088901,7.787911891937256
450,bio_source_OSCC,mean,0.6267134111356711,0.5916482285251126,7.784599804878235
451,bio_source_PANC1,0,0.0852097508243838,0.9811458556958078,7.77004599571228
452,bio_source_PANC1,1,0.0676164157787454,0.9456525505843392,7.760149002075195
453,bio_source_PANC1,2,0.1012936559179178,1.0067652914815055,7.86691689491272
454,bio_source_PANC1,3,0.1438480982066886,0.9918172429574064,7.799486398696899
455,bio_source_PANC1,4,0.2161374091023908,0.8525514927784377,7.765672922134399
456,bio_source_PANC1,5,0.1531578139633668,0.951619353488057,7.7880659103393555
457,bio_source_PANC1,6,0.1028362421059655,0.9543113015625008,7.89394736289978
458,bio_source_PANC1,7,0.0989811023103499,0.8657947382690804,7.783549547195435
459,bio_source_PANC1,8,0.1252185999155166,0.8932082159037315,7.792285919189453
460,bio_source_PANC1,9,0.1211633254123117,1.0091076899235614,7.774215936660767
461,bio_source_PANC1,mean,0.1215462413537637,0.945197373264443,7.799433588981628
462,bio_source_PATU-8902,0,0.5068053067261186,0.4885396321449677,7.868210792541504
463,bio_source_PATU-8902,1,0.5393007967767323,0.4438312523516671,7.707680225372314
464,bio_source_PATU-8902,2,0.480024882593921,0.4799543075443236,7.689447402954102
465,bio_source_PATU-8902,3,0.4922961083253847,0.4681308974311584,7.715248107910156
466,bio_source_PATU-8902,4,0.4992387470141015,0.4494041959505293,7.807913064956665
467,bio_source_PATU-8902,5,0.4801025275668987,0.4851545799978427,7.698537349700928
468,bio_source_PATU-8902,6,0.5145733049596009,0.4467113202087999,7.7226948738098145
469,bio_source_PATU-8902,7,0.4145919493124629,0.5269108299696859,7.778037786483765
470,bio_source_PATU-8902,8,0.5036795956738236,0.4611606364727877,7.846679925918579
471,bio_source_PATU-8902,9,0.4997281203798726,0.410407170121296,7.770580768585205
472,bio_source_PATU-8902,mean,0.4930341339328915,0.4660204822193058,7.760503029823303
473,bio_source_PC3,0,0.5004957153433274,0.265910352699048,7.705776691436768
474,bio_source_PC3,1,0.5307103385715135,0.2255213989882815,7.698654413223267
475,bio_source_PC3,2,0.4644209472766332,0.3020625922056908,7.868163347244263
476,bio_source_PC3,3,0.5144751317921417,0.2439650516232064,7.736709356307983
477,bio_source_PC3,4,0.5071228809680938,0.2447863683546065,7.678030729293823
478,bio_source_PC3,5,0.4877202053040357,0.2375546563779925,7.730710983276367
479,bio_source_PC3,6,0.5064780543663563,0.2412704014212441,7.820810556411743
480,bio_source_PC3,7,0.5060946369922015,0.2452739585584939,7.725372552871704
481,bio_source_PC3,8,0.4699714218488278,0.2724882052817757,7.729690790176392
482,bio_source_PC3,9,0.5120049590245621,0.2307441510249548,7.696791172027588
483,bio_source_PC3,mean,0.4999494291487693,0.2509577136535294,7.73907105922699
484,bio_source_PC9,0,0.516392127971845,0.4210023168184187,7.813128232955933
485,bio_source_PC9,1,0.592150861544469,0.3791435113770077,7.7663609981536865
486,bio_source_PC9,2,0.5035119938343025,0.496068641955042,7.721112966537476
487,bio_source_PC9,3,0.6052726561088011,0.3662154720739695,7.675442695617676
488,bio_source_PC9,4,0.6018883488105204,0.3582838377992652,7.88917350769043
489,bio_source_PC9,5,0.5941068518335322,0.3445584870771692,7.787336111068726
490,bio_source_PC9,6,0.5776677346876047,0.3800357928333462,7.707654714584351
491,bio_source_PC9,7,0.5602181632621177,0.3635528642977398,7.658797979354858
492,bio_source_PC9,8,0.5234923394970672,0.4233542363294904,7.756022930145264
493,bio_source_PC9,9,0.546294915954296,0.3953227552573682,7.641914129257202
494,bio_source_PC9,mean,0.5620995993504556,0.3927537915818817,7.74169442653656
495,bio_source_Primary CD4+ T-cells,0,0.375034847837389,0.4007081054432874,7.695136785507202
496,bio_source_Primary CD4+ T-cells,1,0.4248823266631197,0.3499603932001886,7.650540590286255
497,bio_source_Primary CD4+ T-cells,2,0.3903988966615197,0.4451613262068872,7.785427570343018
498,bio_source_Primary CD4+ T-cells,3,0.4324912206262743,0.3691802103555373,7.690078258514404
499,bio_source_Primary CD4+ T-cells,4,0.4211086778624013,0.3775884568936564,7.63953971862793
500,bio_source_Primary CD4+ T-cells,5,0.4174687407431318,0.3527011137485588,7.658533334732056
501,bio_source_Primary CD4+ T-cells,6,0.4353053406905566,0.3512504140733661,7.750823497772217
502,bio_source_Primary CD4+ T-cells,7,0.3656984458257974,0.3912801780724911,7.634385347366333
503,bio_source_Primary CD4+ T-cells,8,0.3976854607117451,0.3691326439790181,7.652466058731079
504,bio_source_Primary CD4+ T-cells,9,0.4417203011779723,0.3222734463034892,7.663398027420044
505,bio_source_Primary CD4+ T-cells,mean,0.4101794258799908,0.372923628827648,7.682032918930053
506,bio_source_Primary human bronchial epithelial cells,0,0.2555452547492611,0.4034457890917373,7.75204062461853
507,bio_source_Primary human bronchial epithelial cells,1,0.3064904231867122,0.3340825907194045,7.635961294174194
508,bio_source_Primary human bronchial epithelial cells,2,0.2422938929015321,0.3769343886636833,7.666356563568115
509,bio_source_Primary human bronchial epithelial cells,3,0.3006081696262397,0.3587448679892439,7.61748743057251
510,bio_source_Primary human bronchial epithelial cells,4,0.314090964599842,0.3369628542064165,7.723966121673584
511,bio_source_Primary human bronchial epithelial cells,5,0.328172592268266,0.3765139903145951,7.63897180557251
512,bio_source_Primary human bronchial epithelial cells,6,0.3208150327455206,0.3027902855208625,7.667689561843872
513,bio_source_Primary human bronchial epithelial cells,7,0.290218725640447,0.3256836720044324,7.7026047706604
514,bio_source_Primary human bronchial epithelial cells,8,0.2595833943199925,0.3213939623440117,7.746545791625977
515,bio_source_Primary human bronchial epithelial cells,9,0.2451628484091027,0.3750645498832022,7.632233381271362
